,id,album,name,artist,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
62,1GcVa4jFySlun4jLSuMhiq,Goats Head Soup (Remastered 2009),Angie - Remastered 2009,The Rolling Stones,False,74,0.429,0.554,9,-6.128,0,0.0291,0.67,0.000152,0.105,0.407,136.302,audio_features,spotify:track:1GcVa4jFySlun4jLSuMhiq,https://api.spotify.com/v1/tracks/1GcVa4jFySlun4jLSuMhiq,https://api.spotify.com/v1/audio-analysis/1GcVa4jFySlun4jLSuMhiq,4.533333333333333,4
63,1o53HbxmOy5TzThJdBaDZb,Human Touch,Human Touch,Bruce Springsteen,False,60,0.651,0.516,0,-13.628,1,0.0277,0.00244,5.93e-05,0.0973,0.453,115.154,audio_features,spotify:track:1o53HbxmOy5TzThJdBaDZb,https://api.spotify.com/v1/tracks/1o53HbxmOy5TzThJdBaDZb,https://api.spotify.com/v1/audio-analysis/1o53HbxmOy5TzThJdBaDZb,6.48,4
64,0I1DJdLt9BKOb7GWmWxCjo,Ten Summoner's Tales,Fields Of Gold,Sting,False,75,0.651,0.339,2,-11.917,1,0.0246,0.372,0.0141,0.0739,0.32,103.996,audio_features,spotify:track:0I1DJdLt9BKOb7GWmWxCjo,https://api.spotify.com/v1/tracks/0I1DJdLt9BKOb7GWmWxCjo,https://api.spotify.com/v1/audio-analysis/0I1DJdLt9BKOb7GWmWxCjo,3.702,4
65,1JSTJqkT5qHq8MDJnJbRE1,Synchronicity (Remastered 2003),Every Breath You Take,The Police,False,89,0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401,audio_features,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,https://api.spotify.com/v1/tracks/1JSTJqkT5qHq8MDJnJbRE1,https://api.spotify.com/v1/audio-analysis/1JSTJqkT5qHq8MDJnJbRE1,4.232,4
66,1kgdslQYmeTR4thk9whoRw,Rush (Music from the Motion Picture Soundtrack),Tears in Heaven,Eric Clapton,False,71,0.498,0.242,9,-12.238,1,0.0257,0.835,0.536,0.133,0.312,153.744,audio_features,spotify:track:1kgdslQYmeTR4thk9whoRw,https://api.spotify.com/v1/tracks/1kgdslQYmeTR4thk9whoRw,https://api.spotify.com/v1/audio-analysis/1kgdslQYmeTR4thk9whoRw,4.529333333333334,4
67,1zng9uqqXoPkmU05nsAlsw,Keep The Faith,Bed Of Roses,Bon Jovi,False,75,0.309,0.596,5,-5.599,1,0.0293,0.101,0.0,0.21,0.161,164.587,audio_features,spotify:track:1zng9uqqXoPkmU05nsAlsw,https://api.spotify.com/v1/tracks/1zng9uqqXoPkmU05nsAlsw,https://api.spotify.com/v1/audio-analysis/1zng9uqqXoPkmU05nsAlsw,6.573333333333333,3
68,0uEp9E98JB5awlA084uaIg,The Miseducation of Lauryn Hill,Doo Wop (That Thing),Ms. Lauryn Hill,False,78,0.535,0.505,2,-8.926,0,0.245,0.0393,0.0,0.0923,0.495,99.935,audio_features,spotify:track:0uEp9E98JB5awlA084uaIg,https://api.spotify.com/v1/tracks/0uEp9E98JB5awlA084uaIg,https://api.spotify.com/v1/audio-analysis/0uEp9E98JB5awlA084uaIg,5.337783333333333,4
69,1QEEqeFIZktqIpPI4jSVSF,Boston,More Than a Feeling,Boston,False,81,0.377,0.681,7,-8.039,1,0.0298,0.00088,0.0023,0.0504,0.285,108.789,audio_features,spotify:track:1QEEqeFIZktqIpPI4jSVSF,https://api.spotify.com/v1/tracks/1QEEqeFIZktqIpPI4jSVSF,https://api.spotify.com/v1/audio-analysis/1QEEqeFIZktqIpPI4jSVSF,4.7522166666666665,4
70,1s9iwWntxXa2UZkW68O80T,Młodość,Kosmiczne Energie,Ralph Kaminski,False,51,0.599,0.535,3,-9.182,1,0.0405,0.736,1.2e-05,0.1,0.252,129.911,audio_features,spotify:track:1s9iwWntxXa2UZkW68O80T,https://api.spotify.com/v1/tracks/1s9iwWntxXa2UZkW68O80T,https://api.spotify.com/v1/audio-analysis/1s9iwWntxXa2UZkW68O80T,5.24455,4
71,0GTPmh5G40joBg93vcSQNq,Don't Say Goodbye (feat. Tove Lo),Don't Say Goodbye (feat. Tove Lo),"Alok, Ilkay Sencan, Tove Lo",False,71,0.698,0.719,0,-4.923,0,0.0455,0.00829,4.01e-06,0.326,0.364,120.062,audio_features,spotify:track:0GTPmh5G40joBg93vcSQNq,https://api.spotify.com/v1/tracks/0GTPmh5G40joBg93vcSQNq,https://api.spotify.com/v1/audio-analysis/0GTPmh5G40joBg93vcSQNq,3.111666666666667,4
72,2kP1ujXHn0mNqFbiT3zob8,"How Big, How Blue, How Beautiful (Deluxe)",What Kind Of Man,Florence + The Machine,False,58,0.313,0.635,11,-4.676,0,0.0431,0.0229,0.0,0.129,0.224,114.776,audio_features,spotify:track:2kP1ujXHn0mNqFbiT3zob8,https://api.spotify.com/v1/tracks/2kP1ujXHn0mNqFbiT3zob8,https://api.spotify.com/v1/audio-analysis/2kP1ujXHn0mNqFbiT3zob8,3.6029333333333335,4
73,4dvweA3EwkpNbGDBgERlHx,R U Still Down? [Remember Me],Black Starry Night (Interlude),2Pac,True,33,0.38,0.787,7,-8.412,1,0.29,0.303,2.67e-06,0.763,0.476,105.524,audio_features,spotify:track:4dvweA3EwkpNbGDBgERlHx,https://api.spotify.com/v1/tracks/4dvweA3EwkpNbGDBgERlHx,https://api.spotify.com/v1/audio-analysis/4dvweA3EwkpNbGDBgERlHx,0.80245,4
74,0jWgAnTrNZmOGmqgvHhZEm,"Bigger, Better, Faster, More !",What's Up?,4 Non Blondes,False,83,0.565,0.564,2,-10.044,1,0.0292,0.161,0.0,0.114,0.454,134.355,audio_features,spotify:track:0jWgAnTrNZmOGmqgvHhZEm,https://api.spotify.com/v1/tracks/0jWgAnTrNZmOGmqgvHhZEm,https://api.spotify.com/v1/audio-analysis/0jWgAnTrNZmOGmqgvHhZEm,4.92555,4
75,4Se5MPnL6F3MsCo8SjK43M,"90s, 00s, 10s",In Da Club,50 Cent,True,7,0.906,0.663,11,-3.955,0,0.355,0.325,0.0,0.0883,0.847,90.042,audio_features,spotify:track:4Se5MPnL6F3MsCo8SjK43M,https://api.spotify.com/v1/tracks/4Se5MPnL6F3MsCo8SjK43M,https://api.spotify.com/v1/audio-analysis/4Se5MPnL6F3MsCo8SjK43M,3.22445,4
76,0u8J52fqQhQXKvAC23ICvO,Blow Up Your Video,That's the Way I Wanna Rock 'N' Roll,AC/DC,False,48,0.395,0.951,2,-5.469,1,0.107,0.0484,0.00334,0.315,0.514,157.614,audio_features,spotify:track:0u8J52fqQhQXKvAC23ICvO,https://api.spotify.com/v1/tracks/0u8J52fqQhQXKvAC23ICvO,https://api.spotify.com/v1/audio-analysis/0u8J52fqQhQXKvAC23ICvO,3.75045,4
77,5RXPIBCWTTX6an104qn0B4,No Silence,Ecstasy,ATB,False,43,0.629,0.865,8,-8.222,0,0.0361,0.186,0.863,0.142,0.92,130.013,audio_features,spotify:track:5RXPIBCWTTX6an104qn0B4,https://api.spotify.com/v1/tracks/5RXPIBCWTTX6an104qn0B4,https://api.spotify.com/v1/audio-analysis/5RXPIBCWTTX6an104qn0B4,4.35155,4
78,2TxCwUlqaOH3TIyJqGgR91,Abba,Mamma Mia,ABBA,False,79,0.749,0.748,2,-7.011,1,0.0323,0.295,0.000443,0.469,0.827,137.547,audio_features,spotify:track:2TxCwUlqaOH3TIyJqGgR91,https://api.spotify.com/v1/tracks/2TxCwUlqaOH3TIyJqGgR91,https://api.spotify.com/v1/audio-analysis/2TxCwUlqaOH3TIyJqGgR91,3.55445,4
79,0J2p4KYdr6Mg4ET6JPlbe1,Super Trouper,Super Trouper,ABBA,False,73,0.764,0.626,0,-8.274,1,0.0288,0.457,6.35e-06,0.201,0.961,118.34,audio_features,spotify:track:0J2p4KYdr6Mg4ET6JPlbe1,https://api.spotify.com/v1/tracks/0J2p4KYdr6Mg4ET6JPlbe1,https://api.spotify.com/v1/audio-analysis/0J2p4KYdr6Mg4ET6JPlbe1,4.214216666666666,4
80,5jhDeobWatA1XAHWKOWPh2,Doctor Adamski’s Musical Pharmacy,Killer,"Adamski, Seal",False,57,0.785,0.546,10,-13.945,0,0.0587,0.0241,0.0681,0.0547,0.766,119.983,audio_features,spotify:track:5jhDeobWatA1XAHWKOWPh2,https://api.spotify.com/v1/tracks/5jhDeobWatA1XAHWKOWPh2,https://api.spotify.com/v1/audio-analysis/5jhDeobWatA1XAHWKOWPh2,4.179333333333333,4
81,3bNv3VuUOKgrf5hu3YcuRo,21,Someone Like You,Adele,False,83,0.556,0.319,9,-8.251,1,0.0281,0.893,0.0,0.0996,0.294,135.187,audio_features,spotify:track:3bNv3VuUOKgrf5hu3YcuRo,https://api.spotify.com/v1/tracks/3bNv3VuUOKgrf5hu3YcuRo,https://api.spotify.com/v1/audio-analysis/3bNv3VuUOKgrf5hu3YcuRo,4.754,4
82,4OSBTYWVwsQhGLF9NHvIbR,21,Rolling in the Deep,Adele,True,83,0.73,0.769,8,-5.114,1,0.0298,0.138,0.0,0.0473,0.507,104.948,audio_features,spotify:track:4OSBTYWVwsQhGLF9NHvIbR,https://api.spotify.com/v1/tracks/4OSBTYWVwsQhGLF9NHvIbR,https://api.spotify.com/v1/audio-analysis/4OSBTYWVwsQhGLF9NHvIbR,3.80155,4
83,1Yk0cQdMLx5RzzFTYwmuld,25,Hello,Adele,False,77,0.578,0.43,5,-6.134,0,0.0305,0.33,0.0,0.0854,0.288,78.991,audio_features,spotify:track:1Yk0cQdMLx5RzzFTYwmuld,https://api.spotify.com/v1/tracks/1Yk0cQdMLx5RzzFTYwmuld,https://api.spotify.com/v1/audio-analysis/1Yk0cQdMLx5RzzFTYwmuld,4.925033333333333,4
84,5BYs1MzSOtId1t2itGmHh2,Nine Lives,Ain't That A Bitch,Aerosmith,False,0,0.487,0.831,0,-4.585,0,0.0382,0.0238,0.0,0.183,0.3,127.991,audio_features,spotify:track:5BYs1MzSOtId1t2itGmHh2,https://api.spotify.com/v1/tracks/5BYs1MzSOtId1t2itGmHh2,https://api.spotify.com/v1/audio-analysis/5BYs1MzSOtId1t2itGmHh2,5.4206666666666665,4
85,0UEDEZZ4vTv5pTPnK7PeLD,The Times Of Maia,From Bolivia,Afonso Maia,False,0,0.705,0.806,9,-9.174,1,0.0511,0.102,0.861,0.101,0.352,124.002,audio_features,spotify:track:0UEDEZZ4vTv5pTPnK7PeLD,https://api.spotify.com/v1/tracks/0UEDEZZ4vTv5pTPnK7PeLD,https://api.spotify.com/v1/audio-analysis/0UEDEZZ4vTv5pTPnK7PeLD,6.97605,4
86,76wJIkA63AgwA92hUhpE2V,Me Against The World,Me Against The World,"2Pac, Dramacydal",True,63,0.791,0.804,6,-3.865,1,0.221,0.0248,0.0301,0.48,0.765,91.938,audio_features,spotify:track:76wJIkA63AgwA92hUhpE2V,https://api.spotify.com/v1/tracks/76wJIkA63AgwA92hUhpE2V,https://api.spotify.com/v1/audio-analysis/76wJIkA63AgwA92hUhpE2V,4.652216666666667,4
87,6C5BsO0OVrRONMi9skrzVR,R U Still Down? [Remember Me],R U Still Down? (Remember Me),2Pac,True,46,0.884,0.893,7,-5.515,1,0.134,0.0155,0.000417,0.0685,0.712,94.996,audio_features,spotify:track:6C5BsO0OVrRONMi9skrzVR,https://api.spotify.com/v1/tracks/6C5BsO0OVrRONMi9skrzVR,https://api.spotify.com/v1/audio-analysis/6C5BsO0OVrRONMi9skrzVR,4.125783333333334,4
88,6dWNtdXVsT4t5oqN4rpN2U,The Massacre,Outta Control,50 Cent,True,55,0.688,0.733,9,-4.365,1,0.156,0.308,0.0,0.159,0.483,96.036,audio_features,spotify:track:6dWNtdXVsT4t5oqN4rpN2U,https://api.spotify.com/v1/tracks/6dWNtdXVsT4t5oqN4rpN2U,https://api.spotify.com/v1/audio-analysis/6dWNtdXVsT4t5oqN4rpN2U,3.363783333333333,4
89,7iL6o9tox1zgHpKUfh9vuC,Get Rich Or Die Tryin',In Da Club,50 Cent,True,84,0.899,0.713,6,-2.752,0,0.366,0.255,0.0,0.0708,0.777,90.051,audio_features,spotify:track:7iL6o9tox1zgHpKUfh9vuC,https://api.spotify.com/v1/tracks/7iL6o9tox1zgHpKUfh9vuC,https://api.spotify.com/v1/audio-analysis/7iL6o9tox1zgHpKUfh9vuC,3.22445,4
90,1WoVRr4ZKgIdshBwXCl3pq,Homesick,Homesick,A Day To Remember,False,0,0.283,0.957,5,-4.845,0,0.0729,9.52e-05,0.0,0.287,0.431,110.027,audio_features,spotify:track:1WoVRr4ZKgIdshBwXCl3pq,https://api.spotify.com/v1/tracks/1WoVRr4ZKgIdshBwXCl3pq,https://api.spotify.com/v1/audio-analysis/1WoVRr4ZKgIdshBwXCl3pq,3.94355,4
91,3sAwXpDYWQuTy3A8Lvxd5m,Hunting High and Low (30th Anniversary Edition),Hunting High and Low - 2015 Remaster,a-ha,False,35,0.601,0.675,9,-7.729,0,0.0273,0.0491,2.5e-06,0.108,0.295,117.007,audio_features,spotify:track:3sAwXpDYWQuTy3A8Lvxd5m,https://api.spotify.com/v1/tracks/3sAwXpDYWQuTy3A8Lvxd5m,https://api.spotify.com/v1/audio-analysis/3sAwXpDYWQuTy3A8Lvxd5m,3.7397833333333335,4
92,5tewIdMVsaJWN19ZnmnPNN,Hunting High and Low,Hunting High and Low,a-ha,False,66,0.513,0.676,9,-6.148,0,0.0309,0.301,0.0,0.0864,0.311,116.592,audio_features,spotify:track:5tewIdMVsaJWN19ZnmnPNN,https://api.spotify.com/v1/tracks/5tewIdMVsaJWN19ZnmnPNN,https://api.spotify.com/v1/audio-analysis/5tewIdMVsaJWN19ZnmnPNN,3.81155,4
93,2WfaOiMkCvy7F5fcp2zZ8L,Hunting High and Low,Take on Me,a-ha,False,88,0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412,audio_features,spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,https://api.spotify.com/v1/tracks/2WfaOiMkCvy7F5fcp2zZ8L,https://api.spotify.com/v1/audio-analysis/2WfaOiMkCvy7F5fcp2zZ8L,3.7546666666666666,4
94,6c9nkeetGbsoXa7d5E1wHa,"East of the Sun, West of the Moon",Crying in the Rain,a-ha,False,64,0.394,0.547,2,-9.276,1,0.0383,0.436,0.000111,0.344,0.151,181.74,audio_features,spotify:track:6c9nkeetGbsoXa7d5E1wHa,https://api.spotify.com/v1/tracks/6c9nkeetGbsoXa7d5E1wHa,https://api.spotify.com/v1/audio-analysis/6c9nkeetGbsoXa7d5E1wHa,4.337116666666667,4
95,6Oz9XfeBlYgbwX8BN4uvQn,"3 Years, 5 Months And 2 Days In The Life Of...",Mama's Always On Stage,Arrested Development,False,33,0.806,0.788,0,-12.398,1,0.0626,0.115,0.00273,0.132,0.571,124.077,audio_features,spotify:track:6Oz9XfeBlYgbwX8BN4uvQn,https://api.spotify.com/v1/tracks/6Oz9XfeBlYgbwX8BN4uvQn,https://api.spotify.com/v1/audio-analysis/6Oz9XfeBlYgbwX8BN4uvQn,3.4288833333333333,4
96,1nSUJWYRqsafI8Bh1X0ypp,Extended Revolution,People Everyday - Metamorphosis Mix,Arrested Development,False,60,0.843,0.508,10,-13.918,1,0.221,0.00852,2.1e-06,0.648,0.704,91.094,audio_features,spotify:track:1nSUJWYRqsafI8Bh1X0ypp,https://api.spotify.com/v1/tracks/1nSUJWYRqsafI8Bh1X0ypp,https://api.spotify.com/v1/audio-analysis/1nSUJWYRqsafI8Bh1X0ypp,4.97955,4
97,5DOYik1z3Of1wAFfY3dYbC,"3 Years, 5 Months And 2 Days In The Life Of...",Mr. Wendal,Arrested Development,False,55,0.884,0.37,8,-11.353,1,0.112,0.0188,0.00423,0.026,0.883,109.997,audio_features,spotify:track:5DOYik1z3Of1wAFfY3dYbC,https://api.spotify.com/v1/tracks/5DOYik1z3Of1wAFfY3dYbC,https://api.spotify.com/v1/audio-analysis/5DOYik1z3Of1wAFfY3dYbC,4.125116666666667,4
98,366YBx4MhBvwI1KaI6bqyl,Addicted To Music,Cabana Moon,ATB,False,3,0.36,0.656,5,-9.19,1,0.0532,0.48,0.193,0.0833,0.065,152.259,audio_features,spotify:track:366YBx4MhBvwI1KaI6bqyl,https://api.spotify.com/v1/tracks/366YBx4MhBvwI1KaI6bqyl,https://api.spotify.com/v1/audio-analysis/366YBx4MhBvwI1KaI6bqyl,10.832116666666666,4
99,5elQX5lbETPmmm91mNsanU,Movin' Melodies,Don't Stop,ATB,False,36,0.707,0.909,10,-6.303,1,0.0343,0.278,0.855,0.301,0.589,134.195,audio_features,spotify:track:5elQX5lbETPmmm91mNsanU,https://api.spotify.com/v1/tracks/5elQX5lbETPmmm91mNsanU,https://api.spotify.com/v1/audio-analysis/5elQX5lbETPmmm91mNsanU,3.687116666666667,4
0,1XRP3YAk85HKboqEkCMXla,IT - The Complete Fantasy Playlist,Try Again,Aaliyah,True,0,0.798,0.629,6,-5.8,0,0.272,0.0876,0.0,0.0914,0.712,93.023,audio_features,spotify:track:1XRP3YAk85HKboqEkCMXla,https://api.spotify.com/v1/tracks/1XRP3YAk85HKboqEkCMXla,https://api.spotify.com/v1/audio-analysis/1XRP3YAk85HKboqEkCMXla,4.733333333333333,4
1,023f8sPDxSWFhgfv4vfFkE,Ghetto Jamz,More Than A Woman,Aaliyah,False,13,0.651,0.644,11,-5.917,1,0.0797,0.0548,0.00124,0.115,0.782,87.0,audio_features,spotify:track:023f8sPDxSWFhgfv4vfFkE,https://api.spotify.com/v1/tracks/023f8sPDxSWFhgfv4vfFkE,https://api.spotify.com/v1/audio-analysis/023f8sPDxSWFhgfv4vfFkE,3.8393333333333333,4
2,6SObZyedSw2GP2bjJev1Dl,Age Ain't Nothing But A Number,Old School,Aaliyah,False,25,0.574,0.46,0,-9.689,1,0.18,0.764,7.36e-06,0.372,0.466,167.857,audio_features,spotify:track:6SObZyedSw2GP2bjJev1Dl,https://api.spotify.com/v1/tracks/6SObZyedSw2GP2bjJev1Dl,https://api.spotify.com/v1/audio-analysis/6SObZyedSw2GP2bjJev1Dl,3.2502166666666668,4
3,3Dy4REq8O09IlgiwuHQ3sk,Waterloo,Waterloo,ABBA,False,75,0.445,0.949,2,-4.682,1,0.0471,0.395,8.18e-06,0.0902,0.653,147.604,audio_features,spotify:track:3Dy4REq8O09IlgiwuHQ3sk,https://api.spotify.com/v1/tracks/3Dy4REq8O09IlgiwuHQ3sk,https://api.spotify.com/v1/audio-analysis/3Dy4REq8O09IlgiwuHQ3sk,2.816,4
4,0Xb6Q1bGZnDnzRgicBHBRJ,Abba,Rock Me,ABBA,False,46,0.691,0.857,11,-4.68,1,0.0872,0.537,0.0,0.502,0.741,132.753,audio_features,spotify:track:0Xb6Q1bGZnDnzRgicBHBRJ,https://api.spotify.com/v1/tracks/0Xb6Q1bGZnDnzRgicBHBRJ,https://api.spotify.com/v1/audio-analysis/0Xb6Q1bGZnDnzRgicBHBRJ,3.078883333333333,4
5,604ZHLL2TR5WhLjpTq5q1C,Hallo Hallo (The Remixes),Hallo Hallo,Ace of Base,False,0,0.705,0.965,0,-3.753,1,0.0438,0.0824,6.26e-05,0.337,0.75,100.002,audio_features,spotify:track:604ZHLL2TR5WhLjpTq5q1C,https://api.spotify.com/v1/tracks/604ZHLL2TR5WhLjpTq5q1C,https://api.spotify.com/v1/audio-analysis/604ZHLL2TR5WhLjpTq5q1C,2.8537833333333333,4
6,2O5MugeVVDlVs4ThMCy1Lm,The Bridge,Lucky Love,Ace of Base,False,46,0.769,0.662,5,-7.238,1,0.0319,0.129,0.00102,0.0814,0.863,104.104,audio_features,spotify:track:2O5MugeVVDlVs4ThMCy1Lm,https://api.spotify.com/v1/tracks/2O5MugeVVDlVs4ThMCy1Lm,https://api.spotify.com/v1/audio-analysis/2O5MugeVVDlVs4ThMCy1Lm,2.929116666666667,4
7,4s2VzRuy0NNkkA3ZwJkkwq,The Bridge,Perfect World,Ace of Base,False,24,0.722,0.773,2,-7.604,0,0.0426,0.0418,0.177,0.0993,0.717,95.039,audio_features,spotify:track:4s2VzRuy0NNkkA3ZwJkkwq,https://api.spotify.com/v1/tracks/4s2VzRuy0NNkkA3ZwJkkwq,https://api.spotify.com/v1/audio-analysis/4s2VzRuy0NNkkA3ZwJkkwq,3.931783333333333,4
8,5kYEafy4RO48Lxs3eFqFVv,Natural Elements,Casino,Acoustic Alchemy,False,32,0.671,0.583,2,-15.644,0,0.0388,0.515,0.879,0.0998,0.53,105.47,audio_features,spotify:track:5kYEafy4RO48Lxs3eFqFVv,https://api.spotify.com/v1/tracks/5kYEafy4RO48Lxs3eFqFVv,https://api.spotify.com/v1/audio-analysis/5kYEafy4RO48Lxs3eFqFVv,3.8511166666666665,4
9,23ZXJIgPbdvttc0ityOAjZ,American/English,Cherry Hill,Acoustic Alchemy,False,29,0.56,0.207,4,-15.149,1,0.0633,0.981,0.903,0.0889,0.338,95.475,audio_features,spotify:track:23ZXJIgPbdvttc0ityOAjZ,https://api.spotify.com/v1/tracks/23ZXJIgPbdvttc0ityOAjZ,https://api.spotify.com/v1/audio-analysis/23ZXJIgPbdvttc0ityOAjZ,3.45445,4
10,0ETT82ge1LMZGfckZX01n2,"Compass Bros. House Concert, Vol 1",Good Friends,"Adam Brand, James Blundell, Rob Black, Kirstly Lee Akers, Dianna Corcorran, The Sunny Cowgirls, Talia Wittmann, Peter Denahy",False,0,0.441,0.873,7,-5.736,1,0.0983,0.584,0.0,0.691,0.557,109.968,audio_features,spotify:track:0ETT82ge1LMZGfckZX01n2,https://api.spotify.com/v1/tracks/0ETT82ge1LMZGfckZX01n2,https://api.spotify.com/v1/audio-analysis/0ETT82ge1LMZGfckZX01n2,4.417333333333334,4
11,4VOAB2GWwPocy2MD0O4139,Jacket Full of Danger,Hairy Women,Adam Green,False,6,0.693,0.307,5,-10.505,1,0.044,0.749,0.0,0.382,0.583,111.823,audio_features,spotify:track:4VOAB2GWwPocy2MD0O4139,https://api.spotify.com/v1/tracks/4VOAB2GWwPocy2MD0O4139,https://api.spotify.com/v1/audio-analysis/4VOAB2GWwPocy2MD0O4139,1.56,4
12,0zGLIShewLqjHOaF4NkVNH,Minor Love,Goblin,Adam Green,False,14,0.644,0.449,10,-9.731,0,0.168,0.0815,0.203,0.106,0.736,113.709,audio_features,spotify:track:0zGLIShewLqjHOaF4NkVNH,https://api.spotify.com/v1/tracks/0zGLIShewLqjHOaF4NkVNH,https://api.spotify.com/v1/audio-analysis/0zGLIShewLqjHOaF4NkVNH,1.8477833333333333,1
13,5pLsghGScWDpC32ttrRRKV,Rock 'em Dead,Pic & Run,Adam Richmond,True,0,0.67,0.802,9,-13.598,1,0.943,0.613,0.0,0.953,0.317,104.46,audio_features,spotify:track:5pLsghGScWDpC32ttrRRKV,https://api.spotify.com/v1/tracks/5pLsghGScWDpC32ttrRRKV,https://api.spotify.com/v1/audio-analysis/5pLsghGScWDpC32ttrRRKV,0.6022166666666666,5
14,7hCR30sYd5fZgTl6pYk5Dz,Rock 'em Dead,Douche,Adam Richmond,True,0,0.522,0.86,9,-13.728,1,0.924,0.645,0.0,0.938,0.795,160.816,audio_features,spotify:track:7hCR30sYd5fZgTl6pYk5Dz,https://api.spotify.com/v1/tracks/7hCR30sYd5fZgTl6pYk5Dz,https://api.spotify.com/v1/audio-analysis/7hCR30sYd5fZgTl6pYk5Dz,0.71955,4
15,0gaXL7Au7yijQIJgiRCWJN,Shhh...Don't Tell,Secret,Adam Sandler,False,0,0.675,0.884,0,-3.675,1,0.0334,0.0908,0.0,0.0867,0.656,135.065,audio_features,spotify:track:0gaXL7Au7yijQIJgiRCWJN,https://api.spotify.com/v1/tracks/0gaXL7Au7yijQIJgiRCWJN,https://api.spotify.com/v1/audio-analysis/0gaXL7Au7yijQIJgiRCWJN,4.705783333333334,4
16,17TIoKDDwjuB4TCZ1fawAF,What the Hell Happened to Me?,Respect,"Adam Sandler, ALLEN COVERT, Frank Coraci, JON ROSENBERG, TIM HERLIHY",True,0,0.545,0.57,10,-13.214,0,0.948,0.774,0.0,0.903,0.436,45.865,audio_features,spotify:track:17TIoKDDwjuB4TCZ1fawAF,https://api.spotify.com/v1/tracks/17TIoKDDwjuB4TCZ1fawAF,https://api.spotify.com/v1/audio-analysis/17TIoKDDwjuB4TCZ1fawAF,4.582216666666667,4
17,09uzr7m9FHTf2nF7SRbzgf,Funny People (Original Motion Picture Soundtrack),Real Love,Adam Sandler,False,23,0.504,0.356,2,-11.3,1,0.0267,0.0587,0.00242,0.12,0.615,167.067,audio_features,spotify:track:09uzr7m9FHTf2nF7SRbzgf,https://api.spotify.com/v1/tracks/09uzr7m9FHTf2nF7SRbzgf,https://api.spotify.com/v1/audio-analysis/09uzr7m9FHTf2nF7SRbzgf,4.941333333333334,4
18,4zFHwVj4A8s0G5f7aOlpKo,19,Hometown Glory,Adele,True,65,0.436,0.336,10,-8.517,0,0.037,0.962,3.4e-05,0.102,0.21,122.456,audio_features,spotify:track:4zFHwVj4A8s0G5f7aOlpKo,https://api.spotify.com/v1/tracks/4zFHwVj4A8s0G5f7aOlpKo,https://api.spotify.com/v1/audio-analysis/4zFHwVj4A8s0G5f7aOlpKo,4.52045,4
19,6kscnZtgF0WdwieKlVkd4M,Pop08 - The Sound of Stavanger,Don´t Get Me Started,Adele,False,1,0.71,0.72,2,-5.146,1,0.0429,0.000938,0.0276,0.0585,0.888,134.002,audio_features,spotify:track:6kscnZtgF0WdwieKlVkd4M,https://api.spotify.com/v1/tracks/6kscnZtgF0WdwieKlVkd4M,https://api.spotify.com/v1/audio-analysis/6kscnZtgF0WdwieKlVkd4M,3.374,4
20,2FpfCaxvQcXykifxTLZWW9,Love or Lust,Try My Love,Adeva,False,0,0.601,0.658,5,-14.768,0,0.0361,0.00636,0.135,0.0785,0.62,100.331,audio_features,spotify:track:2FpfCaxvQcXykifxTLZWW9,https://api.spotify.com/v1/tracks/2FpfCaxvQcXykifxTLZWW9,https://api.spotify.com/v1/audio-analysis/2FpfCaxvQcXykifxTLZWW9,4.71445,4
21,3q6Wq1KF4ioVyi4bM6Z38M,Adeva,Promises,Adeva,False,0,0.781,0.397,10,-17.993,1,0.0506,0.00341,0.00489,0.161,0.713,117.593,audio_features,spotify:track:3q6Wq1KF4ioVyi4bM6Z38M,https://api.spotify.com/v1/tracks/3q6Wq1KF4ioVyi4bM6Z38M,https://api.spotify.com/v1/audio-analysis/3q6Wq1KF4ioVyi4bM6Z38M,4.04555,4
22,37eYQIs7Oz1mOlVnER1djD,Love or Lust,Who Do You Love,Adeva,False,0,0.743,0.857,11,-13.289,0,0.0492,0.0481,0.0023,0.0761,0.854,101.159,audio_features,spotify:track:37eYQIs7Oz1mOlVnER1djD,https://api.spotify.com/v1/tracks/37eYQIs7Oz1mOlVnER1djD,https://api.spotify.com/v1/audio-analysis/37eYQIs7Oz1mOlVnER1djD,5.361116666666667,4
23,3J36VgHD5KvlNR7NinNph5,Nine Lives,Full Circle,Aerosmith,False,0,0.454,0.688,2,-5.452,1,0.0344,0.00809,0.0,0.0677,0.322,134.703,audio_features,spotify:track:3J36VgHD5KvlNR7NinNph5,https://api.spotify.com/v1/tracks/3J36VgHD5KvlNR7NinNph5,https://api.spotify.com/v1/audio-analysis/3J36VgHD5KvlNR7NinNph5,5.006216666666667,3
